Id,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,preco,tipo_casa,tipo_apartamento,tipo_quitinete,tipo_loft,amenities
4268,876340.6047529706,True,4,4,3,181,0,2100000.0,False,True,False,False,1
4269,506917.8622222222,True,4,2,3,308,0,1000000.0,False,True,False,False,2
4270,599055.7475247525,True,3,1,1,71,0,515000.0,False,True,False,False,2
4271,876340.6047529706,True,3,1,1,98,21,370000.0,False,True,False,False,1
4272,506917.8622222222,True,3,1,1,109,0,590000.0,False,True,False,False,0
4273,876340.6047529706,True,4,2,2,172,0,2100000.0,False,True,False,False,2
4274,690600.0,True,3,2,2,163,0,700000.0,False,True,False,False,2
4275,416455.32515337423,True,3,1,1,69,0,420000.0,False,True,False,False,2
4276,1917213.725,True,3,1,1,100,0,370000.0,False,True,False,False,0
4277,599055.7475247525,True,3,1,2,89,0,573032.0,False,True,False,False,1
4278,876340.6047529706,True,2,1,1,50,20,370000.0,False,True,False,False,2
4279,534571.1057692308,True,3,1,2,76,0,400000.0,False,True,False,False,2
4280,876340.6047529706,True,2,1,0,1019,0,900000.0,False,True,False,False,2
4281,894779.6666666666,True,3,1,1,72,0,450000.0,False,True,False,False,2
4282,534571.1057692308,True,4,2,2,113,0,700000.0,False,True,False,False,2
4283,876340.6047529706,True,3,1,1,90,10,370000.0,False,True,False,False,2
4284,876340.6047529706,True,2,1,1,62,0,430000.0,False,False,False,True,2
4285,876340.6047529706,True,4,2,2,265,0,2000000.0,False,True,False,False,2
4286,690600.0,True,3,1,2,111,0,545000.0,False,True,False,False,2
4287,268065.0,True,3,1,1,71,0,285000.0,False,True,False,False,2
4288,876340.6047529706,False,4,3,2,175,49,985000.0,False,True,False,False,2
4289,1917213.725,True,2,1,1,50,30,280000.0,False,True,False,False,2
4290,487251.76470588235,True,1,1,1,28,0,270000.0,False,True,False,False,2
4291,894779.6666666666,True,4,4,3,237,0,2800000.0,False,True,False,False,2
4292,302850.0,True,3,1,1,58,0,180000.0,False,True,False,False,0
4293,876340.6047529706,True,4,1,2,234,46,1750000.0,False,True,False,False,0
4294,876340.6047529706,True,1,1,2,140,0,500000.0,False,True,False,False,1
4295,274163.5,True,2,1,1,42,0,300000.0,False,True,False,False,2
4296,808514.2307692308,True,4,4,3,207,0,1550000.0,False,True,False,False,2
4297,690600.0,True,3,1,1,95,0,410000.0,False,True,False,False,1
4298,876340.6047529706,True,4,3,3,151,0,1400000.0,False,True,False,False,0
4299,416455.32515337423,True,4,1,2,98,0,640000.0,False,True,False,False,0
4300,583929.8409785932,True,3,3,6,240,120,1050000.0,True,False,False,False,2
4301,876340.6047529706,True,2,0,1,69,0,250000.0,False,True,False,False,0
4302,583929.8409785932,True,4,4,3,200,0,1180000.0,False,True,False,False,2
4303,894779.6666666666,True,3,1,2,101,0,790000.0,False,True,False,False,1
4304,506908.225,True,4,2,2,157,90,699000.0,False,True,False,False,2
4305,876340.6047529706,True,2,0,1,83,0,300000.0,False,True,False,False,0
4306,506908.225,True,2,1,0,52,0,400000.0,False,True,False,False,0
4307,4235034.090452261,True,1,0,1,41,0,284999.0,False,True,False,False,0
4308,876340.6047529706,False,3,1,1,172,10,450000.0,False,True,False,False,0
4309,416455.32515337423,True,3,2,2,81,0,591801.0,False,True,False,False,2
4310,1917213.725,True,3,1,1,75,0,380000.0,False,True,False,False,2
4311,876340.6047529706,True,2,1,1,54,0,460000.0,False,True,False,False,2
4312,876340.6047529706,True,3,1,2,92,0,607000.0,False,True,False,False,2
4313,876340.6047529706,True,3,1,2,153,0,650000.0,False,True,False,False,1
4314,599055.7475247525,True,2,1,1,56,0,433000.0,False,True,False,False,2
4315,599055.7475247525,True,3,1,2,102,0,640000.0,False,True,False,False,2
4316,1055400.0,True,1,1,1,64,0,3327000.0,False,True,False,False,2
4317,1917213.725,True,3,1,2,86,0,560000.0,False,True,False,False,2
4318,571333.3333333334,True,3,1,1,95,0,300000.0,False,True,False,False,0
4319,876340.6047529706,True,3,1,2,94,0,590000.0,False,True,False,False,2
4320,876340.6047529706,True,3,1,2,83,0,340000.0,False,True,False,False,0
4321,487251.76470588235,True,1,1,1,28,16,270000.0,False,True,False,False,0
4322,876340.6047529706,True,3,1,1,75,0,285000.0,False,True,False,False,0
4323,876340.6047529706,True,2,1,1,70,0,290000.0,False,True,False,False,0
4324,583929.8409785932,False,3,1,2,92,0,570000.0,False,True,False,False,2
4325,876340.6047529706,True,3,1,0,80,0,600000.0,False,True,False,False,2
4326,571253.4155844155,True,1,1,1,52,0,255500.0,False,True,False,False,1
4327,329308.0022413793,True,3,1,17,63,17,352000.0,False,True,False,False,2
4328,1055400.0,True,2,0,1,55,0,180000.0,False,True,False,False,0
4329,1917213.725,True,3,1,1,86,0,300000.0,False,True,False,False,0
4330,876340.6047529706,True,2,1,1,75,0,390000.0,False,True,False,False,1
4331,876340.6047529706,True,4,2,0,124,0,614419.0,False,True,False,False,0
4332,876340.6047529706,True,4,4,3,300,0,2900000.0,False,True,False,False,2
4333,365807.8947368421,True,5,3,5,253,112,980000.0,True,False,False,False,1
4334,876340.6047529706,True,3,1,2,95,0,520000.0,False,True,False,False,2
4335,365807.8947368421,True,3,1,2,160,0,530000.0,True,False,False,False,0
4336,876340.6047529706,True,2,1,1,75,0,290000.0,False,True,False,False,2
4337,894779.6666666666,True,3,0,0,73,0,410000.0,False,True,False,False,0
4338,583929.8409785932,True,4,4,3,207,0,1100000.0,False,True,False,False,2
4339,506917.8622222222,True,2,1,1,65,0,390000.0,False,True,False,False,1
4340,876340.6047529706,True,3,1,1,84,10,360000.0,False,True,False,False,2
4341,1035568.0588235294,True,4,4,3,200,0,1290000.0,False,True,False,False,2
4342,876340.6047529706,True,5,2,2,132,0,750000.0,False,True,False,False,0
4343,876340.6047529706,True,3,1,2,82,0,560000.0,False,True,False,False,2
4344,534571.1057692308,True,4,2,5,251,0,600000.0,False,True,False,False,2
4345,506917.8622222222,True,3,1,2,77,0,500000.0,False,True,False,False,2
4346,506917.8622222222,True,3,0,0,66,0,439000.0,False,True,False,False,0
4347,748617.8699186991,True,2,0,0,65,0,420000.0,False,True,False,False,2
4348,599055.7475247525,True,3,1,2,83,7,480000.0,False,True,False,False,2
4349,4235034.090452261,True,4,2,2,130,0,850000.0,False,True,False,False,2
4350,4235034.090452261,True,4,4,3,310,0,1300000.0,False,True,False,False,1
4351,876340.6047529706,True,1,0,1,36,0,300000.0,False,True,False,False,2
4352,876340.6047529706,True,3,0,2,80,0,550000.0,False,True,False,False,0
4353,1917213.725,True,3,1,1,63,0,437940.0,False,True,False,False,2
4354,876340.6047529706,True,2,1,2,56,0,490000.0,False,True,False,False,1
4355,876340.6047529706,True,4,3,2,160,0,760000.0,False,True,False,False,1
4356,876340.6047529706,True,3,3,2,163,110,700000.0,False,True,False,False,0
4357,876340.6047529706,True,2,0,1,79,0,400000.0,False,True,False,False,2
4358,876340.6047529706,True,3,1,1,130,0,410000.0,False,True,False,False,0
4359,534571.1057692308,True,1,0,1,32,0,205000.0,False,True,False,False,2
4360,416455.32515337423,True,4,4,0,136,0,790000.0,False,True,False,False,2
4361,876340.6047529706,True,3,1,2,125,0,660000.0,False,True,False,False,2
4362,876340.6047529706,True,3,1,2,111,92,600000.0,False,True,False,False,2
4363,876340.6047529706,True,4,2,2,123,0,850000.0,False,True,False,False,0
4364,4235034.090452261,True,4,3,4,300,225,1900000.0,True,False,False,False,2
4365,268065.0,True,3,1,1,89,10,250000.0,False,True,False,False,1
4366,876340.6047529706,True,3,1,2,86,0,530400.0,False,True,False,False,2
4367,506917.8622222222,True,3,2,2,90,0,590000.0,False,True,False,False,0
4368,599055.7475247525,True,3,1,1,114,0,350000.0,False,True,False,False,0
4369,268065.0,True,2,1,1,56,0,230000.0,False,True,False,False,2
4370,583929.8409785932,True,4,2,2,110,0,698000.0,False,True,False,False,2
4371,583929.8409785932,True,3,1,2,92,0,530000.0,False,True,False,False,2
4372,748617.8699186991,True,3,1,2,140,0,730000.0,False,True,False,False,2
4373,487251.76470588235,True,3,1,1,143,0,498000.0,False,True,False,False,0
4374,506917.8622222222,True,4,2,2,210,0,850000.0,False,True,False,False,1
4375,876340.6047529706,True,4,2,2,160,0,950000.0,False,True,False,False,2
4376,448383.4,False,3,1,1,67,0,220000.0,False,True,False,False,0
4377,1263136.32,True,4,4,4,300,0,2500000.0,False,True,False,False,1
4378,583929.8409785932,True,4,3,2,168,0,850000.0,False,True,False,False,2
4379,575885.0574712644,True,3,1,3,254,0,1300000.0,False,True,False,False,1
4380,876340.6047529706,True,4,4,3,187,0,1700000.0,False,True,False,False,2
4381,876340.6047529706,True,3,1,1,160,0,690000.0,False,True,False,False,2
4382,808514.2307692308,True,4,4,3,178,0,1500000.0,False,True,False,False,2
4383,876340.6047529706,True,3,1,2,83,0,550000.0,False,True,False,False,2
4384,583929.8409785932,True,2,1,2,52,0,400000.0,False,True,False,False,2
4385,155000.0,True,2,1,1,72,0,155000.0,False,True,False,False,0
4386,487251.76470588235,True,2,1,1,47,0,342900.0,False,True,False,False,2
4387,876340.6047529706,True,3,1,2,86,0,670000.0,False,True,False,False,2
4388,487251.76470588235,True,1,0,1,52,0,250000.0,False,True,False,False,2
4389,876340.6047529706,True,4,2,0,130,0,820000.0,False,True,False,False,2
4390,876340.6047529706,True,4,1,2,136,37,430000.0,False,True,False,False,0
4391,876340.6047529706,True,2,1,1,47,1,252480.0,False,True,False,False,2
4392,1917213.725,True,3,1,1,97,0,550000.0,False,True,False,False,2
4393,876340.6047529706,True,3,1,1,117,53,550000.0,False,True,False,False,2
4394,876340.6047529706,True,2,1,0,70,0,275000.0,False,True,False,False,2
4395,876340.6047529706,True,3,1,0,160,20,780000.0,False,True,False,False,0
4396,4235034.090452261,False,4,4,3,205,0,1400000.0,False,True,False,False,0
4397,795671.4285714285,True,3,1,1,59,0,348000.0,False,True,False,False,2
4398,876340.6047529706,True,3,1,1,62,0,552000.0,False,True,False,False,2
4399,748617.8699186991,True,3,1,1,73,0,360000.0,False,True,False,False,2
4400,690600.0,True,4,2,2,188,0,1500000.0,False,True,False,False,2
4401,571253.4155844155,True,4,4,0,303,0,1500000.0,False,True,False,False,2
4402,268065.0,True,3,1,1,75,0,360000.0,False,True,False,False,2
4403,876340.6047529706,True,2,1,1,52,0,350000.0,False,True,False,False,2
4404,448228.3333333333,True,3,1,1,67,0,364350.0,False,True,False,False,2
4405,876340.6047529706,True,3,1,2,94,0,550000.0,False,True,False,False,1
4406,534571.1057692308,True,2,1,1,60,40,420000.0,False,True,False,False,2
4407,876340.6047529706,True,3,1,2,129,84,630000.0,False,True,False,False,2
4408,583929.8409785932,True,3,1,2,85,0,610000.0,False,True,False,False,2
4409,583929.8409785932,True,4,1,1,150,0,690000.0,False,True,False,False,1
4410,416455.32515337423,True,3,1,2,85,0,515000.0,False,True,False,False,2
4411,296056.4166666667,True,2,1,1,53,0,304537.0,False,True,False,False,2
4412,448228.3333333333,True,3,1,1,73,12,390000.0,False,True,False,False,2
4413,599055.7475247525,True,3,1,2,145,0,395000.0,False,True,False,False,1
4414,1917213.725,True,3,1,2,88,0,530000.0,False,True,False,False,1
4415,876340.6047529706,True,3,1,2,90,0,615000.0,False,True,False,False,2
4416,448228.3333333333,True,3,1,1,72,0,420000.0,False,True,False,False,2
4417,876340.6047529706,True,3,1,2,127,0,1100000.0,False,True,False,False,2
4418,506917.8622222222,True,3,1,1,70,0,415000.0,False,True,False,False,2
4419,876340.6047529706,True,3,1,2,106,78,540000.0,False,True,False,False,2
4420,4235034.090452261,True,2,1,1,74,0,380000.0,False,True,False,False,1
4421,876340.6047529706,True,4,1,2,163,0,950000.0,False,True,False,False,0
4422,876340.6047529706,True,3,1,1,110,0,550000.0,False,True,False,False,0
4423,506917.8622222222,True,3,1,1,60,0,290000.0,False,True,False,False,0
4424,1917213.725,True,2,1,1,63,0,415000.0,False,True,False,False,2
4425,4235034.090452261,True,4,2,2,176,0,950000.0,False,True,False,False,0
4426,416455.32515337423,True,2,1,0,64,0,315000.0,False,True,False,False,2
4427,876340.6047529706,True,3,1,1,90,0,535000.0,False,True,False,False,2
4428,876340.6047529706,True,4,2,2,212,0,1200000.0,False,True,False,False,1
4429,268065.0,True,2,1,1,55,0,290000.0,False,True,False,False,2
4430,876340.6047529706,True,3,0,1,64,0,418000.0,False,True,False,False,2
4431,447179.76470588235,True,2,1,0,55,0,360000.0,False,True,False,False,2
4432,575885.0574712644,True,3,1,1,120,0,650000.0,False,True,False,False,0
4433,876340.6047529706,True,2,0,1,65,0,330000.0,False,True,False,False,2
4434,876340.6047529706,True,4,3,2,150,0,990000.0,False,True,False,False,2
4435,876340.6047529706,True,3,1,2,75,49,310000.0,False,True,False,False,2
4436,534571.1057692308,True,1,1,1,38,0,289000.0,False,True,False,False,2
4437,876340.6047529706,True,3,1,2,91,0,598000.0,False,True,False,False,0
4438,876340.6047529706,True,2,1,1,53,0,500000.0,False,True,False,False,2
4439,571253.4155844155,True,2,1,1,55,0,493013.0,False,True,False,False,2
4440,599055.7475247525,True,4,2,2,130,0,890000.0,False,True,False,False,2
4441,876340.6047529706,True,3,0,2,120,0,510000.0,False,True,False,False,2
4442,876340.6047529706,True,3,1,1,66,0,470000.0,False,True,False,False,1
4443,876340.6047529706,True,3,1,2,84,0,745000.0,False,True,False,False,2
4444,571253.4155844155,True,1,0,1,35,0,250000.0,False,True,False,False,2
4445,583929.8409785932,True,3,2,0,112,0,730000.0,False,True,False,False,2
4446,876340.6047529706,True,3,1,1,124,0,680000.0,False,True,False,False,0
4447,4235034.090452261,True,4,4,3,180,0,1280000.0,False,True,False,False,2
4448,506917.8622222222,True,3,1,1,80,0,530000.0,False,True,False,False,2
4449,876340.6047529706,True,3,1,2,92,0,616000.0,False,True,False,False,2
4450,748617.8699186991,True,4,2,2,208,0,850000.0,False,True,False,False,1
4451,876340.6047529706,True,4,4,3,225,0,1300000.0,False,True,False,False,1
4452,876340.6047529706,True,4,0,3,220,0,2500000.0,False,True,False,False,2
4453,4235034.090452261,False,4,2,2,248,0,1100000.0,False,True,False,False,1
4454,583929.8409785932,True,3,0,0,110,0,650000.0,False,True,False,False,0
4455,876340.6047529706,True,2,1,1,53,0,337000.0,False,True,False,False,1
4456,690600.0,True,2,1,1,90,0,430000.0,False,True,False,False,0
4457,876340.6047529706,True,3,1,1,95,0,400000.0,False,True,False,False,2
4458,876340.6047529706,True,3,1,1,130,0,550000.0,False,True,False,False,0
4459,876340.6047529706,True,2,0,1,55,0,250000.0,False,True,False,False,0
4460,4235034.090452261,True,3,1,1,71,0,390000.0,False,True,False,False,2
4461,534571.1057692308,True,3,1,2,98,0,510000.0,False,True,False,False,2
4462,4235034.090452261,True,4,4,5,429,161,2800000.0,False,True,False,False,2
4463,876340.6047529706,True,4,2,2,136,0,816000.0,False,True,False,False,2
4464,506917.8622222222,True,3,1,2,61,0,366700.0,False,True,False,False,2
4465,748617.8699186991,True,4,2,2,156,40,850000.0,False,True,False,False,2
4466,1233013.5357142857,True,4,4,3,158,0,700000.0,False,True,False,False,2
4467,329308.0022413793,True,2,0,1,75,0,240000.0,False,True,False,False,0
4468,506917.8622222222,True,3,1,1,68,0,420000.0,False,True,False,False,2
4469,4235034.090452261,True,2,0,1,61,0,355000.0,False,True,False,False,1
4470,690600.0,True,2,0,1,88,0,330000.0,False,True,False,False,2
4471,506917.8622222222,True,3,1,1,86,0,450000.0,False,True,False,False,2
4472,876340.6047529706,True,4,4,4,360,536,1800000.0,True,False,False,False,1
4473,571253.4155844155,True,2,1,2,50,0,300000.0,False,True,False,False,2
4474,1917213.725,True,2,1,0,43,0,315000.0,False,True,False,False,2
4475,748617.8699186991,True,3,1,2,87,0,515000.0,False,True,False,False,2
4476,4235034.090452261,True,3,1,1,80,0,390000.0,False,True,False,False,2
4477,1917213.725,True,2,0,1,52,0,317000.0,False,True,False,False,0
4478,534571.1057692308,True,3,1,2,77,0,480000.0,False,True,False,False,2
4479,506917.8622222222,True,6,2,3,400,0,1600000.0,True,False,False,False,0
4480,748617.8699186991,True,3,1,1,132,0,500000.0,False,True,False,False,0
4481,876340.6047529706,True,3,1,1,58,0,345000.0,False,True,False,False,2
4482,876340.6047529706,True,2,1,0,76,0,450000.0,False,True,False,False,2
4483,506908.225,True,1,0,0,44,0,250000.0,False,True,False,False,0
4484,599055.7475247525,True,3,1,1,66,0,420000.0,False,True,False,False,2
4485,876340.6047529706,True,4,4,3,170,50,1260000.0,False,True,False,False,2
4486,506917.8622222222,True,3,3,2,130,0,890000.0,False,True,False,False,2
4487,748617.8699186991,True,1,0,1,42,0,289999.0,False,True,False,False,0
4488,1233013.5357142857,True,4,4,3,174,0,1200000.0,False,True,False,False,2
4489,876340.6047529706,True,4,3,3,219,0,2230000.0,False,True,False,False,1
4490,876340.6047529706,True,3,1,3,76,0,275000.0,False,True,False,False,0
4491,1124000.0,True,3,1,1,71,0,280000.0,False,True,False,False,2
4492,571253.4155844155,True,1,0,1,40,0,250000.0,False,True,False,False,0
4493,876340.6047529706,True,4,2,2,136,0,900000.0,False,True,False,False,1
4494,359527.77777777775,True,3,1,1,60,10,330000.0,False,True,False,False,2
4495,416455.32515337423,True,3,1,1,68,0,315000.0,False,True,False,False,2
4496,448228.3333333333,True,3,1,1,72,0,350000.0,False,True,False,False,0
4497,876340.6047529706,True,4,2,3,192,0,2000000.0,False,True,False,False,1
4498,876340.6047529706,True,4,4,3,260,0,3100000.0,False,True,False,False,2
4499,876340.6047529706,True,3,0,0,155,0,500000.0,False,True,False,False,1
4500,1043019.2307692308,True,3,2,2,108,0,800000.0,False,True,False,False,2
4501,876340.6047529706,True,3,1,2,120,0,365000.0,False,True,False,False,1
4502,583929.8409785932,True,3,1,2,86,0,570000.0,False,True,False,False,2
4503,534571.1057692308,True,3,1,1,64,30,360000.0,False,True,False,False,2
4504,690600.0,True,3,1,1,122,0,460000.0,False,True,False,False,2
4505,4235034.090452261,True,3,3,3,152,0,1100000.0,False,True,False,False,2
4506,1263136.32,True,5,5,4,312,0,3100000.0,False,True,False,False,2
4507,487251.76470588235,True,4,2,2,128,0,860000.0,False,True,False,False,2
4508,876340.6047529706,False,3,1,1,106,0,490000.0,False,True,False,False,2
4509,876340.6047529706,True,2,1,1,55,0,450000.0,False,True,False,False,2
4510,1233013.5357142857,True,3,3,5,553,1285,3500000.0,True,False,False,False,2
4511,561250.0,True,3,1,2,85,0,495000.0,False,True,False,False,1
4512,1917213.725,True,3,2,2,90,0,685000.0,False,True,False,False,2
4513,876340.6047529706,True,1,0,1,27,0,199000.0,False,True,False,False,1
4514,583929.8409785932,True,4,2,2,123,0,790000.0,False,True,False,False,2
4515,748617.8699186991,True,4,2,2,205,0,800000.0,False,True,False,False,1
4516,1035568.0588235294,True,3,1,2,80,0,470000.0,False,True,False,False,2
4517,876340.6047529706,True,3,1,2,87,0,560000.0,False,True,False,False,2
4518,876340.6047529706,True,3,1,1,71,0,470000.0,False,True,False,False,2
4519,258705.88235294117,True,2,0,1,45,0,173000.0,False,True,False,False,2
4520,704205.2631578947,True,4,3,2,230,0,1100000.0,False,True,False,False,2
4521,876340.6047529706,True,3,1,1,133,0,950000.0,False,True,False,False,0
4522,599055.7475247525,True,1,0,3,125,0,890000.0,False,True,False,False,2
4523,506917.8622222222,True,3,1,1,87,0,420000.0,False,True,False,False,0
4524,599055.7475247525,True,3,1,2,103,0,800000.0,False,True,False,False,2
4525,296056.4166666667,True,3,1,1,88,32,260000.0,False,True,False,False,0
4526,876340.6047529706,True,3,1,2,100,0,590000.0,False,True,False,False,2
4527,876340.6047529706,True,3,1,2,118,0,650000.0,False,True,False,False,1
4528,876340.6047529706,True,4,2,2,136,0,1190000.0,False,True,False,False,2
4529,876340.6047529706,True,4,4,3,187,0,2950000.0,False,True,False,False,2
4530,534571.1057692308,True,3,1,1,60,0,375000.0,False,True,False,False,2
4531,795671.4285714285,True,3,1,1,58,0,352500.0,False,True,False,False,2
4532,4235034.090452261,True,3,2,2,117,0,700000.0,False,True,False,False,2
4533,876340.6047529706,True,3,1,1,110,20,550000.0,False,True,False,False,1
4534,876340.6047529706,True,2,0,1,82,16,280000.0,False,True,False,False,0
4535,296056.4166666667,True,3,1,1,80,0,370000.0,False,True,False,False,1
4536,583929.8409785932,True,3,1,1,80,0,450000.0,False,True,False,False,2
4537,599055.7475247525,True,3,1,1,75,0,420000.0,False,True,False,False,2
4538,876340.6047529706,True,2,2,2,136,0,1500000.0,False,True,False,False,2
4539,506908.225,True,4,4,3,176,0,1190658.0,False,True,False,False,0
4540,876340.6047529706,True,4,3,3,232,111,800000.0,False,True,False,False,1
4541,599055.7475247525,True,3,1,1,75,0,420000.0,False,True,False,False,2
4542,876340.6047529706,True,2,1,1,59,0,299000.0,False,True,False,False,2
4543,416455.32515337423,True,3,1,1,62,0,360000.0,False,True,False,False,1
4544,575885.0574712644,True,2,1,0,54,0,400000.0,False,True,False,False,2
4545,506917.8622222222,True,2,1,1,41,0,300000.0,False,True,False,False,2
4546,365807.8947368421,True,3,1,2,100,0,280000.0,True,False,False,False,0
4547,876340.6047529706,True,3,1,1,78,25,450000.0,False,True,False,False,2
4548,583929.8409785932,True,2,1,2,90,0,490000.0,False,True,False,False,1
4549,876340.6047529706,True,4,1,2,142,23,930000.0,False,True,False,False,2
4550,876340.6047529706,True,4,2,2,155,0,1100000.0,False,True,False,False,2
4551,876340.6047529706,True,3,1,2,150,213,800000.0,True,False,False,False,1
4552,876340.6047529706,True,4,4,4,278,0,3500000.0,False,True,False,False,2
4553,506917.8622222222,True,3,1,1,79,0,390000.0,False,True,False,False,2
4554,1055400.0,True,6,2,0,320,40,550000.0,True,False,False,False,0
4555,506908.225,True,1,1,1,40,0,275000.0,False,True,False,False,2
4556,599055.7475247525,True,2,1,1,62,0,340000.0,False,True,False,False,1
4557,876340.6047529706,True,3,1,2,98,0,475000.0,False,True,False,False,2
4558,876340.6047529706,True,5,2,3,450,270,1250000.0,False,True,False,False,0
4559,1043019.2307692308,True,4,3,3,175,0,900000.0,False,True,False,False,1
4560,795671.4285714285,True,4,2,3,152,0,1100000.0,False,True,False,False,2
4561,416455.32515337423,True,3,1,1,59,0,370000.0,False,True,False,False,2
4562,876340.6047529706,True,3,1,1,135,0,399000.0,False,True,False,False,1
4563,506917.8622222222,True,2,1,1,54,0,370000.0,False,True,False,False,2
4564,365807.8947368421,False,3,1,1,70,0,295000.0,False,True,False,False,0
4565,876340.6047529706,True,4,4,4,354,0,2800000.0,False,True,False,False,2
4566,506917.8622222222,True,3,1,1,113,30,475000.0,False,True,False,False,0
4567,599055.7475247525,True,3,1,2,89,0,560000.0,False,True,False,False,2
4568,7561666.666666667,False,1,0,0,36,0,65000000.0,True,False,False,False,0
4569,365807.8947368421,True,2,1,1,63,0,380000.0,False,True,False,False,2
4570,876340.6047529706,True,3,2,2,97,0,600000.0,False,True,False,False,2
4571,583929.8409785932,True,2,1,1,53,0,369000.0,False,True,False,False,2
4572,583929.8409785932,True,3,1,1,65,30,480000.0,False,True,False,False,2
4573,583929.8409785932,True,2,1,1,54,0,330000.0,False,True,False,False,2
4574,876340.6047529706,True,3,2,2,112,0,680000.0,False,True,False,False,2
4575,1233013.5357142857,True,4,4,4,158,0,850000.0,False,True,False,False,2
4576,876340.6047529706,True,3,3,3,156,0,1350000.0,False,True,False,False,2
4577,365807.8947368421,True,3,1,2,90,0,200000.0,False,True,False,False,0
4578,876340.6047529706,True,3,1,1,126,0,550000.0,False,True,False,False,0
4579,575885.0574712644,True,2,0,0,51,0,185000.0,True,False,False,False,0
4580,876340.6047529706,True,2,1,1,59,27,285000.0,False,True,False,False,2
4581,876340.6047529706,True,4,4,2,130,0,850000.0,False,True,False,False,2
4582,329308.0022413793,True,2,1,0,47,0,271000.0,False,True,False,False,2
4583,4235034.090452261,True,3,1,2,97,0,560000.0,False,True,False,False,2
4584,1101363.6363636365,True,5,2,2,270,0,630000.0,False,True,False,False,2
4585,416455.32515337423,True,2,1,1,59,0,295000.0,False,True,False,False,2
4586,506917.8622222222,True,3,1,2,79,0,430000.0,False,True,False,False,2
4587,876340.6047529706,True,2,1,1,35,0,530000.0,False,True,False,False,0
4588,876340.6047529706,True,2,0,1,46,0,300000.0,False,True,False,False,2
4589,1043019.2307692308,True,4,2,2,140,0,1050000.0,False,True,False,False,2
4590,1043019.2307692308,True,3,2,3,140,0,600000.0,True,False,False,False,1
4591,1917213.725,True,3,1,1,75,0,380000.0,False,True,False,False,2
4592,1917213.725,True,2,1,1,56,0,240000.0,False,True,False,False,0
4593,1043019.2307692308,True,3,1,2,87,0,580000.0,False,True,False,False,2
4594,1263136.32,True,5,5,4,312,0,3328151.0,False,True,False,False,2
4595,534571.1057692308,True,4,2,2,268,0,740000.0,False,True,False,False,1
4596,876340.6047529706,True,3,1,1,62,0,420000.0,False,True,False,False,2
4597,1917213.725,True,3,1,2,89,0,598000.0,False,True,False,False,2
4598,599055.7475247525,True,3,1,1,78,0,300000.0,False,True,False,False,1
4599,506908.225,True,3,1,1,120,0,370000.0,False,True,False,False,0
4600,808514.2307692308,True,2,0,1,65,15,290000.0,False,True,False,False,1
4601,876340.6047529706,True,2,1,1,45,0,452727.0,False,True,False,False,2
4602,329308.0022413793,True,3,1,0,62,0,320000.0,False,True,False,False,2
4603,4235034.090452261,True,3,1,2,105,0,630000.0,False,True,False,False,2
4604,534571.1057692308,True,3,1,1,170,0,500000.0,False,True,False,False,0
4605,534571.1057692308,True,4,4,3,320,0,1100000.0,False,True,False,False,1
4606,365807.8947368421,True,3,1,1,95,15,355000.0,False,True,False,False,2
4607,365807.8947368421,True,3,1,0,62,0,385000.0,False,True,False,False,2
4608,1917213.725,True,2,1,1,52,0,350000.0,False,True,False,False,2
4609,534571.1057692308,True,3,1,2,105,0,680000.0,False,True,False,False,2
4610,876340.6047529706,True,4,4,3,230,0,2400000.0,False,True,False,False,2
4611,583929.8409785932,True,3,2,2,122,0,790000.0,False,True,False,False,2
4612,876340.6047529706,True,4,0,1,187,0,450000.0,False,True,False,False,0
4613,876340.6047529706,True,2,0,1,67,0,250000.0,False,True,False,False,2
4614,1917213.725,True,3,1,1,60,0,350000.0,False,True,False,False,2
4615,1233013.5357142857,True,4,4,3,158,0,867833.0,False,True,False,False,2
4616,561250.0,True,2,1,2,85,0,550000.0,False,True,False,False,2
4617,1043019.2307692308,True,3,2,2,110,0,850000.0,False,True,False,False,2
4618,599055.7475247525,True,4,4,2,150,0,790000.0,False,True,False,False,2
4619,876340.6047529706,True,1,0,1,25,0,185000.0,False,True,False,False,0
4620,876340.6047529706,True,3,1,1,74,0,550000.0,False,True,False,False,1
4621,876340.6047529706,True,3,1,2,110,20,550000.0,False,True,False,False,1
4622,1917213.725,False,2,1,1,65,0,370000.0,False,True,False,False,2
4623,748617.8699186991,True,3,1,2,156,0,760000.0,False,True,False,False,2
4624,1233013.5357142857,True,3,2,5,250,730,1480000.0,True,False,False,False,1
4625,258705.88235294117,True,2,1,1,45,0,175000.0,False,True,False,False,0
4626,876340.6047529706,True,4,2,2,144,0,1315000.0,False,True,False,False,2
4627,876340.6047529706,True,3,2,2,127,67,930000.0,False,True,False,False,2
4628,876340.6047529706,True,3,1,2,94,0,650000.0,False,True,False,False,0
4629,506908.225,True,3,1,1,69,6,460000.0,False,True,False,False,2
4630,1263136.32,True,3,1,2,95,0,690000.0,False,True,False,False,2
4631,876340.6047529706,True,4,4,4,308,0,3600000.0,False,True,False,False,2
4632,690600.0,True,4,2,3,237,0,1250000.0,False,True,False,False,2
4633,876340.6047529706,True,4,2,1,79,0,550000.0,False,True,False,False,0
4634,876340.6047529706,True,4,4,2,130,0,750000.0,False,True,False,False,2
